Name,Kind
峰值时间(PT),PHENOTYPE
崩解值(BV),PHENOTYPE
种子性状遗传表达鉴别方法,METHODS
杂种植株,BREED
干、湿面筋,PHENOTYPE
抗小麦条锈病基因Yr24,GENE
近等基因系Yr24/3*Avocet S,GENE
条锈菌小种,BREED
CY30,BREED
CY31,BREED
CY32,BREED
抗条锈病性状,PHENOTYPE
感病品种铭贤169,BREED
Xgwm273,BREED
Xgwm11,BREED
双侧分子标记,METHODS
标记辅助选择育种,METHODS
基因枪介导,METHODS
sgna基因,GENE
RT PCR检测,METHODS
抗蚜虫鉴定试验,METHODS
繁殖率,PHENOTYPE
春小麦地方品种,BREED
春小麦杂交育种,METHODS
周麦16号,BREED
三轮杂交,METHODS
优异性状,PHENOTYPE
广适小麦新品种,PHENOTYPE
p×q杂交设计,METHODS
糯小麦品系宁W0065,BREED
豫麦50,BREED
粒重高,PHENOTYPE
每穗粒数多,PHENOTYPE
株高适中,PHENOTYPE
SDS沉降值,PHENOTYPE
碱性水保持力,PHENOTYPE
膨胀势,PHENOTYPE
1Dy10亚基基因,GENE
PCR特异扩增,METHODS
SDS-PAGE,METHODS
强面筋,PHENOTYPE
MW18,BREED
安农9043,BREED
安农91168,BREED
安农9267,BREED
1D5+10亚基基因,GENE
小麦品种Tincurrin,BREED
皖麦48,BREED
Caldwell,BREED
软质小麦育种,METHODS
小麦品种扬97-65,BREED
川96003,BREED
Wx-B1,GENE
Wx-A1,GENE
高分子量麦谷蛋白5+10亚基基因,GENE
糯质蛋白基因缺失型品种,BREED
小麦体细胞无性系,BREED
熟性,PHENOTYPE
表型变异,PHENOTYPE
面粉总蛋白质含量,PHENOTYPE
总聚合体蛋白,PHENOTYPE
大聚合体蛋白含量,PHENOTYPE
总聚合体蛋白含量,PHENOTYPE
籽粒硬度(Y2),PHENOTYPE
湿面筋含量(Y4),PHENOTYPE
吸水率(Y5),PHENOTYPE
面粉总蛋白质含量(X1),PHENOTYPE
总聚合体蛋白含量(X2),PHENOTYPE
面粉总蛋白含量,PHENOTYPE
小麦骨干品种,BREED
晋麦33号,BREED
晋麦47号,BREED
丰稳性,PHENOTYPE
生命周期,PHENOTYPE
优势期,PHENOTYPE
环境适应期,PHENOTYPE
衰退期,PHENOTYPE
时空效应,METHODS
小麦籽粒贮藏物质,GENE
HMW-GS,GENE
LMW-GS,GENE
麦醇蛋白,GENE
淀粉,GENE
储藏蛋白,GENE
小麦品种胚乳,PLACE
异地成株期抗性,PHENOTYPE
白粉菌群体,BREED
Pm1,BREED
Pm3c,BREED
Pm5,BREED
Pm3f,BREED
Pm6,BREED
Pm7,BREED
Pm17,BREED
Pm3a,BREED
Pm3b,BREED
Pm19,BREED
Pm4b,BREED
Pm13,BREED
Pm20,BREED
白免3号,BREED
肯贵阿1号,BREED
Pm“XBD”,BREED
小白冬麦,BREED
Pm2+6,GENE
Pm2+Mld,GENE
Pm1+2+9,GENE
抗源材料,BREED
CA燕麦雄性不育材料,BREED
裸燕麦品种,BREED
外稃性状,PHENOTYPE
皮型,PHENOTYPE
裸型,PHENOTYPE
混合型,PHENOTYPE
裸燕麦雄性不育材料,BREED
Nms9602,BREED
Nms9606,BREED
Nms9801,BREED
Nms9804,BREED
小麦冠层叶片,PLACE
开张角,PHENOTYPE
长、宽、叶鞘长,PHENOTYPE
倒二叶的宽,PHENOTYPE
叶角性状,PHENOTYPE
旗叶鞘长,PHENOTYPE
倒二叶鞘长,PHENOTYPE
叶宽环境效应,METHODS
绵阳84-27,BREED
内乡82C6,BREED
豫麦17号,BREED
超显性原理,METHODS
豫麦70号,BREED
派生系谱法,METHODS
酸性聚丙烯酰胺凝胶电泳(A PAGE)技术,METHODS
1BL/1RS易位材料异源2号,BREED
小麦—黑麦1BL/1RS标记位点Gld1B3,GENE
衰老抑制基因PSAG12IPT,GENE
西农1376,BREED
GUS组织化学染色,METHODS
点杂交,METHODS
Southern杂交分析,METHODS
特异启动子,GENE
PSAG12IPT基因,GENE
转基因小麦,BREED
衰老叶片,PLACE
多倍体小麦,BREED
染色体组,GENE
供体物种,BREED
粒系小麦种质资源,BREED
粒系小麦,BREED
麦-黑麦远缘杂交后代,BREED
Glu-1评分,PHENOTYPE
Glu-,GENE
亚基5+10,GENE
2+12(Glu-D1位点),GENE
亚基7+8,GENE
7+9(Glu-B1位点),GENE
Glu-1品质总评分,PHENOTYPE
Glu-D1,GENE
麦胚乳蛋白质组分及其比例,PHENOTYPE
胚乳蛋白质组分,PHENOTYPE
麦谷蛋白含量,PHENOTYPE
球清蛋白和醇溶蛋白的含量,PHENOTYPE
高分子谷蛋白亚基、蛋白质组分及比例,PHENOTYPE
小麦穗,PLACE
发芽抗性遗传,PHENOTYPE
基因型和环境互作,METHODS
水分,ENVIRONMENT
碳水化合物,GENE
呼吸代谢缺陷,PHENOTYPE
激素,GENE
水势,GENE
萌发抑制物,GENE
中强筋,PHENOTYPE
强筋,PHENOTYPE
春小麦优异矮源D8261,BREED
D8261,BREED
矮化效果,PHENOTYPE
矮秆遗传特性,PHENOTYPE
杂交F2代,BREED
矮秆植株,BREED
T88鉴19,BREED
全显性基因,GENE
春小麦新品种银春6号,BREED
多穗型,PHENOTYPE
3×4不完全双列杂交,METHODS
大穗型品系,BREED
多穗型亲本,BREED
品系94(6)100,BREED
组合0955070,BREED
94(6)100,BREED
不孕小穗数,PHENOTYPE
戊聚糖,GENE
营养和加工品质,PHENOTYPE
水溶性戊聚糖、非水溶性戊聚糖和总戊聚糖含量,PHENOTYPE
基因型、环境及其互作,METHODS
中国软质小麦品种,BREED
水溶性戊聚糖含量,PHENOTYPE
低谷粘度,PHENOTYPE
最终粘度,PHENOTYPE
峰值时间,PHENOTYPE
水溶性戊聚糖和总戊聚糖含量,PHENOTYPE
饼干直径,PHENOTYPE
粉质仪吸水率,PHENOTYPE
春小麦主栽品种,BREED
快速粘度仪(RVA),METHODS
面粉糊化特性,PHENOTYPE
淀粉糊化特性,PHENOTYPE
样品,BREED
淀粉粘度性状,PHENOTYPE
小麦多酚氧化酶(PPO)活性,PHENOTYPE
籽粒PPO活性辅助选择的分子标记,METHODS
面粉颜色性状,PHENOTYPE
引物Xgwm312,GENE
PCR扩增片段大小,GENE
籽粒PPO活性,PHENOTYPE
198bp扩增片段,GENE
Xgwm312,GENE
小麦新种质241,BREED
双端体分析方法,METHODS
241材料,BREED
小麦新种质材料241,BREED
3AL,GENE
5AL,GENE
1DL,GENE
6DL,GENE
染色体臂,GENE
大粒性状,PHENOTYPE
大粒育种,METHODS
大粒资源,PHENOTYPE
川麦42(991572),BREED
硬粒小麦-节节麦人工合成种Syn CD768(Altar84/Aegilopstauschii188),BREED
四川小麦,BREED
条锈病高抗-免疫,PHENOTYPE
优质中筋,PHENOTYPE
基因型和环境效应,METHODS
啤酒大麦籽粒,PLACE
气象因子,ENVIRONMENT
氮肥运筹,ENVIRONMENT
安农8455,BREED
望水白重组自交系,BREED
F8代,BREED
植物,BREED
E-2-6模型,METHODS
主基因+多基因的加性-加性模型,METHODS
E-1-8模型,METHODS
主基因+多基因主基因间为重叠作用,METHODS
主基因+多基因模型,METHODS
感病品种A londra,BREED
小麦育成品种,BREED
优质麦育种,METHODS
优质麦,BREED
TB206,BREED
产量结构协调,PHENOTYPE
豫麦18号,BREED
豫麦49号,BREED
百泉41,BREED
郑引1号,BREED
面粉粉质参数,PHENOTYPE
面粉弱化度,PHENOTYPE
糊化时间,PHENOTYPE
反弹值,PHENOTYPE
试验条件,ENVIRONMENT
淀粉峰值粘度,PHENOTYPE
膨胀势间,PHENOTYPE
特异性PCR分子标记辅助选育,METHODS
蛋白质电泳筛选,METHODS
大田种植,ENVIRONMENT
高产小麦品系1718,BREED
特异性PCR检测,METHODS
BC3F1代,BREED
Dx5基因,GENE
BC2代,BREED
BC3F2代,BREED
HMW-GSDx5基因分子标记辅助选育,METHODS
优质HMW-GSDx5基因,GENE
HMW-GSDx5基因,GENE
株系1718-4,BREED
BC3F2后代,BREED
蛋白质电泳,METHODS
1、7+8、5+10亚基,GENE
单株1718-4-6,BREED
1718-4-10,BREED
新品系1718-4-6,BREED
小麦品系品质育种,METHODS
HMW-GS基因分子标记辅助选育,METHODS
高代蛋白质电泳筛选,METHODS
小麦材料,BREED
正反交组合F1代,BREED
降落数值,PHENOTYPE
淀粉理化特性,PHENOTYPE
正、反交组合F1代,BREED
糯麦,BREED
中亲效应,METHODS
反交组合F1代,BREED
正交F1代,BREED
细胞质遗传,METHODS
糯性遗传,METHODS
正、反交组合,BREED
非胞质遗传,METHODS
冬小麦种质,BREED
磷营养效率,PHENOTYPE
磷高效育种,METHODS
磷营养效率用磷效率(低磷产量),PHENOTYPE
对低磷的敏感度,PHENOTYPE
高磷产量,PHENOTYPE
低磷产量,PHENOTYPE
不施磷,ENVIRONMENT
mg·kg-1,METHODS
施纯磷,ENVIRONMENT
kg·hm-2,METHODS
典型品种,BREED
低磷敏感度,PHENOTYPE
低磷的敏感度,PHENOTYPE
高效不敏感,PHENOTYPE
高效敏感,PHENOTYPE
低效不敏感,PHENOTYPE
低效敏感,PHENOTYPE
辅助筛选指标,METHODS
次级性状,PHENOTYPE
郑州891,BREED
丰产品系,BREED
周麦8836,BREED
粗杆,PHENOTYPE
耐旱抗逆,PHENOTYPE
广适抗病,PHENOTYPE
优质高产,PHENOTYPE
小麦新品种豫麦56号(郑优6号),BREED
抗大麦黄矮病毒(BYDV)冬小麦材料,BREED
耐病,PHENOTYPE
小麦—中间偃麦草二体异附加系Z4,BREED
F0代,BREED
对条锈病免疫,PHENOTYPE
株(穗)系,BREED
0P1341-1,BREED
遗传变异效应,METHODS
1343-1,BREED
籽粒粗蛋白含量,PHENOTYPE
超亲遗传效应,METHODS
负向遗传效应,METHODS
双亲均值,METHODS
黑小麦漯珍一号,BREED
红色籽粒小麦,BREED
漯珍一号,BREED
黑种皮,PLACE
骨干亲本,BREED
冬春杂交,METHODS
中矮秆,PHENOTYPE
春麦品种(系),BREED
小麦磨粉品质现状,PHENOTYPE
荔垦2号,BREED
85中33,BREED
粉率,PHENOTYPE
籽粒蛋白,PHENOTYPE
面粉颜色,PHENOTYPE
GAV株系,BREED
临丰116,BREED
BYDV病,ENVIRONMENT
施磷土壤条件,ENVIRONMENT
含磷量,PHENOTYPE
磷吸收累积量,PHENOTYPE
磷肥利用率,PHENOTYPE
施磷增产率,PHENOTYPE
低磷高产高效品种,BREED
高磷高产高效品种,BREED
供磷条件,ENVIRONMENT
磷高效品种,BREED
小麦远缘杂交试验,METHODS
常规杂交方法,METHODS
胚培养,METHODS
柱穗山羊草,BREED
人工合成六倍体小麦,BREED
CIMMYT人工合成小麦,BREED
冬小麦高效益型品种,BREED
集高产,PHENOTYPE
性状基因,GENE
加性、显性效应,METHODS
A-PAGE,METHODS
HPLC,METHODS
RPHPLC,METHODS
CZE,METHODS
醇溶蛋白亚基,GENE
共显性等位基因,GENE
高分子量谷蛋白,GENE
小麦新品系(种),BREED
蛋白质组分,PHENOTYPE
新品系(种),BREED
Glu-1基因座,GENE
品系(种),BREED
小麦品种(系)群体,BREED
谷蛋白亚基基因频率,GENE
粗蛋白与湿面筋含量,PHENOTYPE
气候,ENVIRONMENT
粗蛋白和面筋含量,PHENOTYPE
八倍体小偃麦TAI7045,BREED
异源染色体,GENE
抗条锈病基因,GENE
小偃麦易位系,BREED
染色体分带,METHODS
分子原位杂交技术,METHODS
小麦条锈病优势小种,BREED
流行小种,BREED
异源易位,METHODS
矮秆波兰小麦,BREED
矮秆变异种,BREED
Langdon硬粒小麦单体系,BREED
收获穗数,PHENOTYPE
重穗型春小麦品种,BREED
赤霉病抗源H35抗赤霉性,PHENOTYPE
抗赤霉病品种H35,BREED
感赤霉病品种安农8455,BREED
H35,BREED
主基因+多基因的加性-显性-上位性多基因控制(E-1-0模型),METHODS
抗赤性主基因遗传率,PHENOTYPE
多基因遗传率,PHENOTYPE
湿害,ENVIRONMENT
湿害基因,GENE
大麦品种Stiring,BREED
大麦品种京裸11,BREED
不耐湿,PHENOTYPE
耐湿性,PHENOTYPE
倒二叶,PLACE
极端耐湿,PHENOTYPE
感湿,PHENOTYPE
引物WMC1E8,GENE
WMC1E8标记位点,METHODS
第一染色体,GENE
耐湿性表型变异,PHENOTYPE
抗白粉病种质,BREED
簇毛麦DNA,GENE
小麦DH群体,BREED
旱选10号,BREED
非胁迫,ENVIRONMENT
水培幼苗,BREED
根茎鲜重比,PHENOTYPE
根茎干重比,PHENOTYPE
幼苗根系性状,PHENOTYPE
性效应,METHODS
QTL与水分环境的互作效应,METHODS
幼苗抗旱优良根系,BREED
新疆春小麦品种,BREED
育种方法,METHODS
质粒pAD4412,GENE
绿色荧光蛋白基因gfpmut3a,GENE
根尖A47gfp,PLACE
茎叶表面,PLACE
小麦体表,PLACE
菌株A47gfp,ENVIRONMENT
GFP标记,METHODS
A47gfp,ENVIRONMENT
发光表型,PHENOTYPE
重组质粒pGFP4412稳定性,PHENOTYPE
菌株,ENVIRONMENT
A47,ENVIRONMENT
转化野生型生防芽孢杆菌836,ENVIRONMENT
芽孢杆菌表达载体pGFP4412,ENVIRONMENT
大肠杆菌枯草芽孢杆菌穿梭载体pBE2,ENVIRONMENT
普通小麦品种烟农15,BREED
杂交后代(BC3F6),BREED
双体异附加系山农Line15,BREED
白粉病抗性,PHENOTYPE
基因组荧光原位杂交(GISH),METHODS
山农Line15,BREED
白粉病高抗,PHENOTYPE
根尖细胞,PLACE
PMCMⅠ染色体构型,PHENOTYPE
总基因组DNA,GENE
小麦-中间偃麦草双体异附加系,BREED
引物S170,GENE
特异分子标记,METHODS
抗白粉病基因Pm4a,GENE
Compton,GENE
慢白粉病性,PHENOTYPE
背景材料,BREED
11号,BREED
12号,BREED
抗白粉病多系品系,BREED
转育Pm基因,PHENOTYPE
育种体系,BREED
邯农6号,BREED
抗白粉和条锈病,PHENOTYPE
5D染色体,GENE
植株展开度,PHENOTYPE
穗幅宽,PHENOTYPE
抗纹枯病小麦种质,BREED
小麦抗纹枯病遗传育种,METHODS
复交组合,METHODS
R-46菌株,ENVIRONMENT
纹枯病病原,ENVIRONMENT
02P12,BREED
02P315,BREED
抗纹枯病、赤霉病或白粉病,PHENOTYPE
扬麦158群体,BREED
单标记分析法,METHODS
抗感池,PHENOTYPE
Xgdm67,BREED
群体纹枯病病情指数,PHENOTYPE
Xgwm247,BREED
Xwmc94,BREED
Xgwm437,BREED
Xbarc172,BREED
F5株系群体,BREED
小麦杂交组合,BREED
F5群体,BREED
F5代株系,BREED
小麦株基因受体品系,BREED
半愈期,PHENOTYPE
成愈率,PHENOTYPE
成根愈率,PHENOTYPE
成芽愈率,PHENOTYPE
优9507,BREED
品种CA9632,BREED
低PPO活性,PHENOTYPE
高PPO活性,PHENOTYPE
CA9632,BREED
独立主基因,GENE
主基因遗传率,PHENOTYPE
环境影响,ENVIRONMENT
控制PPO活性,PHENOTYPE
主基因基因效应,METHODS
主基因da,GENE
主基因db,GENE
主基因效应,METHODS
生化标记辅助选择,METHODS
高分子量麦谷蛋白亚基(HMW-GS),BREED
本地主栽小麦品种,BREED
种望水白,BREED
Alondra,BREED
试验环境,ENVIRONMENT
株高效应,METHODS
Rht D1b,GENE
标记辅助育种,METHODS
品种改良,METHODS
簇毛麦抗白粉病基因,GENE
小麦资源材料,BREED
1BL,BREED
1RS,BREED
易位,METHODS
参试材料,BREED
衍生品种,BREED
非1BL/1RS易位品种,BREED
1BL/1RS易位品种,BREED
1BL/1RS,BREED
优质亚基1,GENE
17+18,GENE
优质亚基2*,GENE
7+8,GENE
优质亚基14+15,GENE
5+10,GENE
1BL/1RS品种,BREED
非1BL/1RS品种,BREED
环境作用,ENVIRONMENT
延伸性,PHENOTYPE
拉伸面积,PHENOTYPE
AMMI模型(主效可加互作可乘),METHODS
品种和环境互作,METHODS
陕65,BREED
豫麦70,BREED
适宜性,PHENOTYPE
单茎库,PHENOTYPE
源及其比值,PHENOTYPE
库性状,PHENOTYPE
源性状,PHENOTYPE
单茎库源比值,PHENOTYPE
节节麦,BREED
偏凸山羊草,BREED
自交后代,BREED
节燕0012,BREED
小麦核心种质,BREED
高分子量麦谷蛋白优质亚基1,GENE
7+9,GENE
兼抗条锈病和白粉病,PHENOTYPE
小麦4×5双列杂交组合,BREED
mRNA差异显示技术,METHODS
重复PCR扩增,METHODS
拔节期杂种,BREED
亲本根系,BREED
PCR重复扩增,METHODS
双亲共沉默型(W1),BREED
单亲表达沉默型(W2),BREED
杂种特异表达型(W3),BREED
单亲表达一致型(W4),BREED
差异表达模式,PHENOTYPE
性状杂种优势,PHENOTYPE
单株生物产量杂种优势,PHENOTYPE
千粒重杂种优势,PHENOTYPE
根冠比杂种优势,PHENOTYPE
差异表达,PHENOTYPE
作物杂种优势,PHENOTYPE
优良转基因受体小麦品系,BREED
组培特性,PHENOTYPE
小麦幼穗,BREED
脱分化能力,PHENOTYPE
再分化能力,PHENOTYPE
R1395,BREED
供试品种(系),BREED
多花白,BREED
F5株系,BREED
组织培养特性,PHENOTYPE
单籽粒硬度仪(SKCS),METHODS
STS标记,METHODS
Puroindoline,PHENOTYPE
SKCS硬度指数,PHENOTYPE
Puroindoline基因,GENE
Pina-D1b,BREED
Pinb-D1a,BREED
Pinb-D1c,BREED
Pinb-D1b,BREED
Pinb-D1d,BREED
Pinb-D1e,BREED
Pinb-D1a(野生型),BREED
突变型,BREED
Pina-D1d,BREED
植株再生能力,PHENOTYPE
山农995604,BREED
F281-10,BREED
分化能力,PHENOTYPE
盾片组织,PLACE
最佳取材时间,PHENOTYPE
大龄胚,PLACE
24-D,ENVIRONMENT
外引小麦种质资源,BREED
泰山4号,BREED
冀麦7号,BREED
产量育种,METHODS
冀麦36,BREED
今石4185,BREED
产量成因分析,METHODS
中等穗数,PHENOTYPE
重穗粒,PHENOTYPE
重品种,PHENOTYPE
抗旱节水小麦育种,METHODS
纯系种子,PLACE
航天诱变处理,METHODS
航天处理,METHODS
种子发芽,PHENOTYPE
随机区组法,METHODS
小麦多父本混合花粉授粉,METHODS
多父本混合花粉授粉,METHODS
小麦多基因型混合花粉授粉,METHODS
主茎重,PHENOTYPE
龙溪35,BREED
龙溪18,BREED
主体亲本,BREED
friabilin蛋白,PHENOTYPE
水洗淀粉表面,PLACE
分子量,PHENOTYPE
单粒谷物特性仪(SKCS),METHODS
聚丙烯酰胺凝胶电泳(SDS PAGE)分析,METHODS
中优9507穗系,BREED
friabilin表达,PHENOTYPE
friabilin谱带相对表达量,PHENOTYPE
friabilin谱带,PHENOTYPE
籽粒硬度数值,PHENOTYPE
friabilin蛋白表达量,PHENOTYPE
籽粒软硬,PHENOTYPE
friabilin蛋白SDS PAGE改进的技术,METHODS
小麦籽粒硬度生化标记的辅助选择,METHODS
育品系6115,BREED
冬小麦新品系临农D2710,BREED
越冬性好,PHENOTYPE
高抗条锈,PHENOTYPE
小麦亲本材料,BREED
杂交组合F2代,BREED
沉淀值增效基因,GENE
硬度增效基因,GENE
杂种小麦新品种西杂一号,BREED
小麦常规品种,BREED
化学杂交剂SQ-1,ENVIRONMENT
BAU9403,ENVIRONMENT
SQ-1,BREED
杂交种种子,PLACE
杂交种发芽率,PHENOTYPE
转基因小麦品系,BREED
田间栽培条件,METHODS
受体品系,BREED
SDS-PAGE检测,METHODS
组织化学,METHODS
微卫星分子标记(SSR),METHODS
穗数型小麦新品种川农16,BREED
大穗型寡分蘖品系H461,BREED
DNA分子,GENE
H461,BREED
旗叶长,PHENOTYPE
生物产量等,PHENOTYPE
回交父本,BREED
Rht10突变基因,GENE
西农02矮源,BREED
矮变1号矮源,BREED
染色体片断,GENE
陕优225,BREED
面团流变学品质,PHENOTYPE
面包烘焙品质,PHENOTYPE
母本小偃6号,BREED
性状选育,PHENOTYPE
亚基14+15,BREED
St2422/464,BREED
抗穗发芽性状,PHENOTYPE
前南斯拉夫父本NS2761,BREED
选择胁迫,PHENOTYPE
小麦近缘野生种,BREED
野生草本植物,BREED
近缘野生种,BREED
远缘杂种,BREED
细胞遗传操作,BREED
小麦基因组,GENE
小麦族野生种,BREED
病虫害抗性基因,GENE
诱导易位,METHODS
晋麦63号,BREED
水旱交叉选育方法,METHODS
水旱兼用型小麦新品种,BREED
水地条件,ENVIRONMENT
种量,PHENOTYPE
久抗条锈小麦品种斯汤佩利,BREED
抗条锈特点研究,METHODS
抗性遗传分析,METHODS
斯汤佩利反应型01型,BREED
普遍率,PHENOTYPE
严重度,PHENOTYPE
中抗-中感,PHENOTYPE
持久抗病品种,BREED
干尖性状由,PHENOTYPE
干尖,PHENOTYPE
斯汤佩利抗锈性,PHENOTYPE
辅助选择标记,METHODS
小麦品种绵阳97-392,BREED
单基因隐性突变,PHENOTYPE
千粒重数量特性,PHENOTYPE
数量变异,PHENOTYPE
小麦育种资源,BREED
转基因研究,METHODS
小麦品种(系)材料,BREED
抗条锈性鉴定,METHODS
陇鉴127,BREED
田间综合农艺性,PHENOTYPE
抗条中31、32号,BREED
抗病性监测,METHODS
甘肃品种,BREED
粒叶比属,PHENOTYPE
高粒叶比,PHENOTYPE
小麦杂种F2代,BREED
改良品质,PHENOTYPE
杂种F2代,BREED
G lu-A1位点,GENE
1亚基,GENE
2*亚基,GENE
1和2*亚基,GENE
湿面筋/干面筋比值,PHENOTYPE
沉降值/干面筋比值,PHENOTYPE
最大阻力,PHENOTYPE
小麦磷效率,PHENOTYPE
加拿大11,BREED
抗白粉病、网斑病和赤霉病,PHENOTYPE
盐碱地,ENVIRONMENT
双列分析,METHODS
1Dx5亚基特异PCR标记,METHODS
Ta1小麦轮回选择群体C4,BREED
群体5亚基基因型,GENE
特异PCR标记,METHODS
1Dx5亚基,GENE
450bp,GENE
基因片段,GENE
生化标记检测,METHODS
450bp片段,GENE
Ta1小麦群体,BREED
1Dx5亚基基因型,GENE
群体C4,BREED
