sentence,relation,head,head_offset,tail,tail_offset
"直立穗型粳稻穗下第1节间(N1)、第2节间(N2)、第3节间(N3)和第4节间(N4)的弯曲力矩与弯曲穗型品种差异不显著,但N1、N2、N3的抗折力却显著提高,从而使N1、N2、N3的倒伏指数显著或极显著低于弯曲穗型粳稻,说明中上部节间抗倒能力明显增强。",表现,N3,31,中上部节间抗倒能力明显增强,113
"从亲本对水稻产量构成因素的效应来分析,FR796对千粒重增加效应最大,其次是宁粳12号,94FR30及2002FR24对每穗总粒数和每穗实粒数增加效应大,宁粳12号和宁稻216对穗数增加效应大;但没有一个亲本对单株产量的效应达到0.05的显著水",表现,宁稻216,83,穗数,89
播始历期、穗数、每穗总粒数、结实率和千粒重等性状的一般配合力与其表型值间的相关达到显著或极显著水平。,影响,穗数,5,表型值,32
"研究结果表明,稻米垩白粒率、垩白大小和垩白度在F3株系均呈连续分布,表现为由多基因控制的数量性状。",调控,多基因控制,38,连续分布,29
"结果表明,C224对条纹叶枯病的抗性遗传符合2对加性-显性-上位性主基因+加性-显性多基因的混合遗传模型(E-1),两对主基因的加性效应分别为-12.47和-24.75,均呈负向显性,上位性和互作效应明显;主基因的遗传率为92.12%,多基因遗传率为2.74%,抗性遗传存在明显的主基因效应。",调控,C224,5,条纹叶枯病的,10
"认为:1.粳型亲籼系与籼稻杂交是利用籼粳交F1杂种优势和培育籼粳交纯系品种的有效途径;2.粳型亲籼系应有较多的粳型性状,与籼稻的亲和力高、配合力好,产量高,抗性好,适应性强;3.选育粳型亲籼系的亲本应以偏粳型或中间型材料为主;4.育种方法应以杂交育种为主,后代鉴定与选择中,粳型性的鉴定应以形态指标为主,杂种亲和性鉴定应以结实率为主,杂种优势以产量为主;5.以微卫星标记为代表的分子标记辅助选择对粳型亲籼系的亲籼性鉴定有重要的辅助作用,同工酶及DNA分子标记对粳型亲籼系的粳型性鉴定有重要作用",表现,籼稻,11,适应性强,82
"亲本性状的加性效应值在粳型广亲和系父本和籼型不育系母本间相差较大,株高、抽穗天数、剑叶长、主穗长、主穗总粒数等性状,父本均比母本表现有更强的正效应",表现,籼型不育系,20,剑叶长,41
"﻿本文对27份晚熟粳稻品种的12个与产量有关的性状进行了分析和研究,其结果表明:(1)单苗分蘖数,每穴有效穗数,每穗粒数,饱满千粒重,混合千粒重,植株高度为高产性状,以上性状表现型值高的品种产量亦高",表现,晚熟粳稻品种,7,混合千粒重,67
"﻿分蘖角度是构成水稻理想株型和高产育种的重要农艺性状之一.通过对水稻散生突变体的遗传学分析认为,该散生表型受一隐性核基因控制,与已报道的水稻散生突变体la等位,故将此突变体命名为la-2,而原突变体被重新命名为la-1.利用la-2与w11和浙福802分别杂交产生的F2群体对LA位点进行遗传定位,发现其与第11号染色体上的微卫星标记RM202和RM229连锁,遗传距离分别为10.0和8.0cM.通过进一步在两标记间发展的6个新的分子标记,将该基因精确地定位于约0.4cM的区间.为进一步克隆LA基因和探讨水稻分蘖角度的控制机制奠定了良好的基础.",表现,水稻理想株型,8,农艺性状,22
"实验结果表明:M-Xa23在抗病品种CBB23中扩增出200bp的特性条带,在其它71个水稻亲本中扩增出346bp的条带。",表现,抗病品种CBB23,14,扩增出346bp的条带,49
"﻿研究了优质稻核心种质绿珍占8号及其衍生系统的晚造农艺性状和品质性状,相关分析结果表明:产量与结实率、穗长和剑叶长均呈极显著正相关,与倒二叶长和倒三叶长呈极显著负相关,与倒二叶宽和倒三叶宽呈极显著正相关.食味品质与垩白粒率和垩白度呈显著负相关,与胶稠度呈极显著正相关.主成分分析表明:穗长因子对产量有极显著正线性关系;整精米率因子对食味品质有极显著负线性关系;在此基础上构建了优质稻核心种质绿珍占8号及其衍生系统的理想株型模式,为华南晚籼优质稻育种提供依据",表现,绿珍占8号,11,结实率,47
"本文着重介绍汕优63的主要农艺学和生物学性状,穗粒重三者协调,光补偿点低,光饱和点高,光能利用率高,对土壤中的N肥、K肥的吸收利用率高,而且耐盐碱,花期耐高温",表现,汕优63,6,光饱和点高,37
"﻿通过辐射诱变获得籼稻保持系龙特浦B巨胚隐性单基因突变体(龙特浦geB),为龙特浦B的巨胚同型系,主要农艺性状无明显差异,但绝对胚重和相对胚重分别由原龙特浦B的063mg和278%提高到115mg和607%,从而糙米粗脂肪含量由250%提高到506%,蛋白质由900%提高到960%,各种氨基酸含量的相对值也相应提高545%~3036%;用龙特浦geB回交龙特浦A育成巨胚不育系龙特浦geA,其与龙特浦A的主要农艺性状、雄性育性特征及构成产量配合力无明显差异",表现,龙特浦B,14,绝对胚重,62
"﻿选用16个生育期基本一致的高产三系杂交中稻组合为材料,采用土培的方法,在施氮和不施氮条件下,研究水稻植株重要农艺性状对氮肥的反应的基因型差异、氮素吸收利用效率的基因型差异及它们之间的关系。",影响,氮肥,60,、氮素吸收利用效率,71
"﻿以98个N ipponbare/Kasalath∥N ipponbare回交重组自交家系(B ILs)组成的群体为材料,进行水稻苗期耐冷性数量性状基因座的检测和遗传效应分",方法,耐冷性,67,基因,74
"﻿采用包括基因型×环境互作效应的加性-显性-加性×加性上位性遗传模型和统计方法,研究籼型三系杂交水稻穗颖花数和茎秆特性的遗传特点.结果表明,所研究的7个性状除了穗颈粗外,其余6个性状均以加性效应和加性×加性上位性效应占主导地位,遗传率较高,在杂交早代选择效果较好.穗颖花数与穗长、茎粗、茎基抗折力间具有极显著的正向加性相关关系.另外,穗颖花数除了与秆型指数表现极显著的负向加性×加性上位性相关外,与其他5个性状均呈极显著的正向相关关系.在利用杂种优势方面,茎基抗折力和株高这两个性状较明显,其次为穗颖花数,第三为穗长和茎粗.从对亲本的综合评价看,不育系以冈46A为最优,恢复系以明恢63为最优.",方法,穗长,137,正向加性相关,155
"﻿通过分析转基因植株的株高、分蘖数、结实率、千粒重四个主要农艺性状的变异,比较基因枪法转化的基因表达框(仅含启动子、基因开放阅读框和终止子序列)和完整质粒两种基因载体形式对水稻农艺性状的变异效应.结果表明,与非转基因亲本相比,转基因植株的千粒重和分蘖数与对照无显著差异;株高变异也不大,17个转基因株系中,仅基因表达框转化的2个株系XFb-36和XFb-63株高变矮;而结实率变异最大,有9个转基因株系结实率显著降低,变异率达50%以上.总体上看,基因表达框和完整质粒两种基因载体形式对水稻农艺性状的变异效应差异不明显,基因枪转化对水稻农艺性状的变异效应主要表现为降低植株的育性,转基因水稻植株的农艺性状变异主要来源于转基因过程中组织培养引起的无性系变异.",调控,完整质粒,73,变异效应,93
"以强抗旱的旱稻毫格劳为供体亲本,超高产水稻品种沈农265为受体亲本,利用187个SSR标记构建了一套具有180个家系的旱稻渗入系群体,并采用单标记分析法,对抽穗期根系6个性状:最长根长、粗根数、总根数、平均最粗根粗、根干重、总干重进行QTL定位。",表现,旱稻毫格劳,5,强抗旱,1
"﻿以硬胶稠度(GC)的CT9993和中等胶稠度的KDML105水稻品系杂交产生的152个重组近交系(RIL)为材料,用RFLP、AFLP和微卫星(SSLP)标记构建了3张分子标记连锁图,以此对控制稻米GC的数量性状位点(QTL)进行了分析",可视化,分子标记连锁图,85,AFLP,64
"(3)粒宽、粒重2个性状的显性基因具减效作用,垩白度、糊化温度和胶稠度3个性状的显性基因具增效作用",调控,显性基因,13,粒宽,3
"﻿农作物大多数性状都是由多基因控制的数量性状,对数量性状基因座(quantitativetraitloci,QTL)进行鉴定和定位对作物遗传育种具有重要意义",调控,数量性状基因座,24,数量性状,18
"﻿旱稻616(HD616)经60Coγ射线辐射诱变获得1个对干旱极其敏感的突变体M616,对该突变体及其亲本HD616的抗旱形态指标与产量指标进行了考察,并对突变体M617与其亲本HD616及M616与对照品种IRAT109的正反交F1代和F2代群体的株高、主茎基粗和主茎穗结实率3个性状进行了遗传分析。",表现,F1,116,主茎穗结实率,134
"﻿对近十几年来我国水稻品质性状数量遗传研究,从遗传模型和统计分析方法,以及对蒸煮和食味品质、加工和外观品质等诸多具体性状的研究进展进行了综述,并提出了关于水稻品质性状的研究方向",表现,水稻,9,外观品质,49
"﻿在水稻(Oryza sativa)品种台中65的组培后代中发现一个花器官发育异常突变体flower organ number6(fon6),其主要表型为:双子房,多柱头,7-8枚雄蕊。",表现,花器官发育异常突变体flower organ number6(fon6),34,多柱头,82
"此外,试验还检测到5对上位性互作QTL,这些互作共解释群体落粒性性状变异的3.39%,单个互作的贡献率为0.47%0.85%,未检测到上位性与环境的显著互作",表现,上位性互作QTL,11,落粒性性状变异,29
"﻿以旱稻品种远FH21(O.sativa)为母本,高粱(S.bicolor)品种沈农133为父本,进行属间远缘杂交,F1出现双亲没有的紫色芒子、紫色柱头新性状,F5出现紫色单",表现,FH21,7,紫色柱头,72
"根据F1代、F2代、BC1代植株的表现型和χ2测验,结果表明,披叶性状受1对隐性基因控制。",调控,隐性基因控制,38,披叶性状,31
"﻿CA为新育成的籼型新质源不育系,具有IR28的胞质,花粉不育度和不育株率均为100%,农艺性状优良,遗传性状稳定,开花习性好,配合力强,杂种F1代米质优、产量优势",表现,籼型新质源不育系,8,开花习性好,58
"其中在第4和第8染色体上检测到控制剑叶长的2个QTL-s;在第1,3,8和12染色体上分别检测到4个QTL s与叶宽有关;影响剑叶长宽比的5个QTL s分别定位于第1,3和7染色体上;控制叶面积的两个QTL s分别与控制叶长的两个QTLs一",调控,QTLs,115,叶面积,94
"结果表明:该群体对条纹叶枯病的抗性遗传由3对主基因加多基因控制,符合加性主基因+加性-显性多基因模型(G-2),利用Qgene软件采用复合区间作图法检测到3个与抗病相关的QTL,分别位于第1,9,11染色体上RM283-RM259、RM257-RM160和RM287-RM229标记区间内,LOD值分别为3.798,3.942和4.965;对表型变异的解释率分别为16.7%、17.2%和21.2%,分离分析的结果与QTL定位的结果相对一致,可相互印证。",调控,主基因加多基因控制,22,条纹叶枯病的抗性遗传,9
"应用3个不同的不育系对该恢复系进行测交,结果表明该恢复系具有良好的恢复性及产量潜力。",表现,恢复系,12,恢复性,33
"在第4和第7染色体上的相同区间上还同时检测到了控制茎壁性状和维管束性状QTL,贡献率在12%~21%之间。",调控,QTL,35,维管束性状,30
"从亲本对水稻产量构成因素的效应来分析,FR796对千粒重增加效应最大,其次是宁粳12号,94FR30及2002FR24对每穗总粒数和每穗实粒数增加效应大,宁粳12号和宁稻216对穗数增加效应大;但没有一个亲本对单株产量的效应达到0.05的显著水",表现,FR796,19,每穗总粒数,60
"﻿利用以粳稻品种Asominori为背景,籼稻品种IR24为供体的染色体片段置换系群体的63个株系,构建了一套以广亲和粳稻品种02428为父本的杂种群体,研究了IR24全基因组的染色体片段与02428基因组相应染色体片段间的产量及产量构成性状的杂种优势效应.结果表明,产量和产量构成性状的亚种间杂种优势水平在染色体片段上存在显著的差异,图示基因型分析发现,有14个独立的染色体区段在产量上存在显著的亚种间杂种优势,分布在除Chr.8和Chr.10外的其余10条染色体上,其中在Chr.2,Chr.3,Chr.4,Chr.11和Chr.12上的6个染色体区段的杂种优势显著水平达0.005以上,分别位于X132G1340R459,X48C393A,R288R1854,R2918X52,X257C1350和R367X189-2X24-2的标记区间,单片段置换后,其CSSLs×02428组合F1单株产量比对照组合“Asominori×02428”增加35%以上.大多数染色体片段在产量及主要产量构成性状上没有显著的杂合效应.在Chr.6上发现一个杂种劣势片段,与标记R2171连锁,使杂种产量下降27%.本文还探讨了应用染",表现,63个株系,44,杂种优势效应.,122
